uuid,rank,parent_uuid
b248250a-87cb-4cbb-8dc8-9c2bcb71b826,664019,6815c522-5199-43b4-a103-c8a182af9a9f
721c57b1-1c3b-472a-8067-bf4afc61530b,1182045,78595f95-0f2a-64f9-2893-8b3b0e38a114
10ea656c-9123-4b77-bfb6-d12098e5db58,635765,671ad57c-f3bf-4dd8-a40a-89b26fc44db1
fb129327-9285-41b0-ac03-1935988d0461,673131,67c9b99e-2050-4bf0-beaf-19e31c065f9e
17065c5d-9890-49e8-86b6-a65918b1dd1c,534262,788baa07-908f-4851-8884-7be78cab288b
8caf41b2-1c9a-4289-aa9b-f5ceafa409b6,168323,1c693b62-ada9-4286-ab80-c66fdec7f2a2
c7c795e7-d0b5-4352-95a1-22860c14e014,39080,f448f0ed-f65b-6422-4e2f-3edb28d3a5ed
d5b617d7-129a-4a5d-bb61-d7b4ede13900,47775,91c8b8f3-ba75-da06-17cc-17d600a4c343
824800a0-3c5e-4b7d-bd1b-dcc4b59d5bec,572244,0c4a1fcb-97f4-9b8b-35e6-8b4425c50b7a
02813582-e952-4166-98ad-39631ddaaada,843406,adcd11eb-e5d9-43aa-8d8a-8555dae58ba5
bcbd973e-7958-42ec-ba2b-1245fcb97e34,345938,93c87ab7-7cee-5c54-9941-104693dbbdba
3902f8de-4b2d-4668-a186-83186bb2ca49,254533,1c693b62-ada9-4286-ab80-c66fdec7f2a2
b77049bc-1240-4694-9adc-f19422142d95,965086,0cbfc104-5ab0-4f1d-92d5-ca4a3cf70023
eccf5c52-9222-4cb4-8483-cba2cd8ed847,145513,0cbfc104-5ab0-4f1d-92d5-ca4a3cf70023
e7a80b64-6a5a-4e91-a7a3-f2ca4077539e,1119605,302a5f62-d77f-4dc5-bfdb-54e6fd7a8698
05e302c8-089e-47cf-9731-2bbf8a580b3f,61862,69feb2af-ee7a-4b14-b5b0-9f7336d81eff
4ba3d198-5b10-4ca8-b609-76c4785b7c32,972238,7f5e9f02-3c4f-cb5b-c1ad-6b480c82e656
54f5da69-ea4a-41b4-aeeb-2b10fc28f97a,494158,0f240adf-0846-f1ad-d0dc-7c2d1e1173bd
81bca366-515e-49a9-96b0-d7cdc60fbdde,218540,145d47a6-ea4d-4ab3-9584-1870055ee010
6211a2e4-72f1-47a6-afdf-32ea52c02b42,499514,af5aeac9-b15e-4be3-8c59-fdb99e0c1d24
48d5eeda-9775-4cc3-906d-a458871d170a,981383,8000e581-34f4-6074-759d-2752adfab394
8c117093-4612-48fc-8b1d-5221fe3a81b0,603203,effee8ab-97ca-4a50-82bb-a4a8a5566c99
f8b3c961-dce3-4782-9318-2831a6d7a61e,1209060,6229863d-bdf5-404c-a04f-bfc51af34017
215d6655-8533-4339-b231-0c2980c5bfcc,470945,32e4c016-47b5-4cb4-9060-360bb1ba7d3c
99b49455-8e48-48fc-b027-6a22bafb0a76,74430,6de6c958-48e5-d663-08ae-b5c06229aab1
f11c200c-04b8-48b1-8003-8d80bbffe974,669378,500825aa-9567-023d-74b1-ec9b8453e932
4158501e-32c5-4d19-a130-c078843df0b6,231931,4fb6b256-b9e8-482d-8d97-989fe4033f22
3eb21111-90d6-4b74-b03d-e29a8ac30f8b,141910,3eb21111-90d6-4b74-b03d-e29a8ac30f8b
fa1abf21-2c72-4143-a591-e44a99de8392,191453,d8c98f2d-7e32-e871-baf6-4e01f84f4e93
5eb0781d-f4f5-4636-bb31-fc87428c04d6,348550,d8c98f2d-7e32-e871-baf6-4e01f84f4e93
39399868-8ee7-4aa3-9f31-97b1cb9ea465,411466,a4069f2d-8173-aa2c-8c25-c71cf9374b91
c4307c38-d773-41d9-837e-3e323c357210,80015,69feb2af-ee7a-4b14-b5b0-9f7336d81eff
adec9dbf-ce2a-42e1-97fa-d672a10da41e,164530,a4f8328e-a8c9-4014-8318-1b9cfc16b699
c39e4949-7ed7-4db8-99a8-df698787bc6d,539088,3f041e8a-619f-416c-a838-12daedf284cd
f8a37855-41c1-4420-a516-c57ba7fef9ef,359198,a274b3d2-44b8-3bab-a6c6-6b1bed5fd652
a91cac47-89b2-47b4-ac9c-77a64c7983c1,217738,a274b3d2-44b8-3bab-a6c6-6b1bed5fd652
39ed1a71-d14c-4f23-8860-56def068f346,387480,047cb92d-1f98-4d04-8fb1-88a35b8dfc43
490646bc-3515-4a1a-8964-329659589ec7,104350,69feb2af-ee7a-4b14-b5b0-9f7336d81eff
31682860-9c4b-4a06-b62d-5cbab85049ba,872379,c43e4081-1fcc-4d70-aa7e-8b008acfd165
20f5769b-4d93-416a-a320-4707269760e2,652705,ebcb8313-60ad-4d49-bd2c-c9d484b5ba03
b59c6fc8-4de3-4eee-afec-1a0a340ed515,1047890,f9e57d53-2b4f-4ab6-b97d-a085531510d5
5dff0adb-1b3f-46fb-b602-9536e7b5dc3d,6953,bc8a626a-4cd3-4e15-9f0f-46f6e5fc42f2
ffb80947-0f0c-4584-bce8-4ebbcaf7cfe0,1037974,6211a2e4-72f1-47a6-afdf-32ea52c02b42
1cd1ea92-f5cb-4765-8fe7-20112667b8bc,163540,daf71e3a-e14b-4eeb-b112-df087c1ab26d
6b6b254c-8943-4bbc-926e-1844c5479661,880829,4d6153f1-52da-4cde-97f0-1ace3a746bf7
9eb0a893-c509-4f28-ab2a-f849d742710e,734178,8bd31aa4-49fc-4c65-8511-020b0f25ba5f
32010449-7acb-45f7-a586-ddb543fcc423,725807,557ffb75-e6d0-4ff8-a6a0-69b272ca8ef0
491b6064-5516-4fc6-ab53-53cf38b06419,268808,72f2a54a-0124-db37-4140-515b11585691
14ba4e69-5d71-4b19-a27e-3bed65f88b7d,272608,f969db6c-6c27-36f1-9662-6f6023f1022f
9fb1e04e-6c8a-43e9-8bf3-ca9630a86998,403831,3753e260-ffe4-43a1-bf24-9cd2a042596e
666593a5-7c0a-430a-a978-7438872ff29a,551845,d1580eb2-9868-4c6a-9769-f78deb9ba66a
75004347-7b3a-401e-9051-a9185846805c,175470,82a5a5f1-e77c-292d-8424-c03c4b8012d4
85a84ec3-bcef-4b7e-be4e-42b28d0f6ece,646775,13033dd3-1613-42ba-9c01-dd079c106a0a
e8a56ec7-a2a0-4f2c-9141-0e2880816032,230860,6ded4a0f-d194-83fc-9d66-79e5d8a2a1b7
5223abbf-27a3-40b9-bf47-ee133a0ee26d,164296,748a11b7-d3cf-4b72-b69b-2830998d128c
00a1f876-a621-469c-96a2-01682c700e32,1221430,ec4b30c7-0aac-4536-8e96-481afab103dd
1003cc60-c44a-4768-8c8d-5389141aa985,441018,c683360d-9535-9172-583f-8023d7ff9ab9
b354457a-521a-4b53-94d8-334df2e8d899,848069,23a71afd-433f-4c40-8477-6a63de8fdde3
bab7f2b1-95e9-4c87-8b72-6f8262e94029,1009380,fbb50be7-7156-423e-8f0a-7b078dc64b83
85f57d0b-274c-4531-9e48-c033b39a07b6,926422,f621aa13-06cc-4306-9be0-47e1f3e9ce10
3496b5cb-3bde-4b34-b195-dffdddccd4df,1050145,f621aa13-06cc-4306-9be0-47e1f3e9ce10
4c3a657c-72d0-4353-809b-9ac5f57c9636,606272,f621aa13-06cc-4306-9be0-47e1f3e9ce10
20d0e0f6-68ef-4f78-9ee6-433d47d4547d,504374,00a6cb50-7e3d-479c-8a39-ab85030a9a17
1d3c5152-2fd2-413d-9bfb-f81c26e94a30,107950,c1dd497d-492c-4f72-b837-e492cb1aefc6
93c6f3a2-4927-4da8-a70d-b0369aa73cb4,311743,0bd101be-6e76-4e01-b3e3-752e45dd4d2e
3e76bb92-3f42-48fb-a6ea-cbfc1412b7af,140077,46559358-ca91-42fe-8a38-46fdcd4b58f6
557ffb75-e6d0-4ff8-a6a0-69b272ca8ef0,336148,32010449-7acb-45f7-a586-ddb543fcc423
3727b8e2-2709-4bce-87e5-2b8f8f8cf1bc,60494,6e70d9e3-9dd6-92c0-5351-79f00ba277a7
384d2c66-38fc-4ff4-b7ab-d5bc61d67501,143056,0bf019d5-ebef-4379-808a-4d74bc7c0960
00a010e6-e0c9-4ab7-b5a4-254946a86da5,336165,622280f4-56ba-4bcb-88d5-5574500fd908
c4c64466-4709-4b92-b3d4-63a6f87a758d,493862,537bbf56-8a2f-4b30-97a7-1a17708a2739
28f82e9c-f4fb-4530-89eb-ade9c17a9c65,539361,75c7c3dc-5489-423e-a0a5-122965afb342
fe4d46bd-deca-4520-aa24-8d71293798f7,637983,7a35280c-b075-4c63-9748-496544f31c20
2724b1bb-de2c-466f-ba94-053e4e3d1852,545286,1e72ca76-f670-c7d3-c682-ca8290021bdd
3cded432-8acd-4dff-968d-89a6cb4602c5,80139,15d39ed4-0384-4c84-8585-c729848c8e2d
335a31df-01bf-4ec1-9289-8967ea4b196a,111736,9cb50081-5cfb-dc07-a5ad-a34f727d563c
5d9102f5-c73c-4206-bdda-337c50cfe4cb,31017,d7f73924-27fe-243c-f322-b62e9646b6f7
e0328b11-9ec7-49a7-a22e-3f36e3e124e2,262732,8063332c-284c-4f32-834f-4c5c4da2f245
54338288-6d53-46c2-ac7c-7da1d12b89a2,512305,a85193f0-e6c8-a486-89c5-14750c31a605
c3c4cbc4-0af2-47ff-a7fc-e5c9c06d3fed,564207,f3275f2e-c39e-4855-b6d6-8cabb7a157e8
8dbad648-097f-461a-ad0c-1cffbaafc9b0,869007,36cd4703-b606-42e5-918d-0d23a841cf7f
ae3729e4-05f1-428e-b57e-3de56d9ac288,1188450,36cd4703-b606-42e5-918d-0d23a841cf7f
fa94d965-ffe1-44e9-8f94-e95265e8409e,1114217,36cd4703-b606-42e5-918d-0d23a841cf7f
766f4326-2e3f-4d67-855e-17e8627c1945,48763,a40d54a8-c3db-8f1f-8c92-a0db48fc108b
9d75fa22-3400-41fc-aacc-fd706f8c5ab5,1007270,d35df81a-e655-4663-b6f7-14f2816c8e0d
1baf9018-d68a-4adc-b18c-8027c8d0ca3e,89465,d4974159-c376-5f1b-93c5-0cc0c187423b
61d46e9c-65ee-4a2a-99b4-63bce0e0e2e1,873705,d1b760fc-0f2d-4267-bc2f-581a0d370d3f
733ea602-f5fe-413c-a475-7f5dffb9d324,373322,cdb3c09f-e364-34cc-146f-5e56fe9ea0ec
0fd249d6-16e8-4494-9dfd-e818406d257b,259311,512b494a-f744-a134-1d43-fd4f36f629d8
b30be4b0-4361-48b9-ae4c-6461103d3a2c,455780,69feb2af-ee7a-4b14-b5b0-9f7336d81eff
34e110aa-ffba-4220-8584-b4305618baf4,577081,e021ca18-0183-6f63-01c9-965b18fcc734
54413f60-202a-47bc-bac9-2c044aa7c3ca,846424,136b84b0-27ae-1fd5-6a44-379bc5ad9e18
007025ca-e5fe-4db4-9667-d62aa107ae6d,313143,136b84b0-27ae-1fd5-6a44-379bc5ad9e18
764256cd-4907-4286-8d81-7e1042d93478,236465,c4865fbe-2cf8-43cc-bb95-e6b7b97ce8f7
f2a60c85-b5c6-4d1a-9963-f450aeeba3af,418866,3dd5ac11-4e99-409d-a30a-1c12405d0866
1b602da4-cb4f-4238-b0e8-1120728253ac,1135632,3641d00c-f897-e880-e5e8-1784eb8d76ca
29e1acbf-e808-45e0-ba02-31c29b5100ea,578253,8a6cc198-dccf-438f-be0c-74ac57ea50e8
6a6b4a39-f2b9-4151-b858-dc153e1c186b,1116786,24d90ba6-166d-1d57-0013-0a22c48a177d
74938ae4-ad21-4823-a31e-8ad2d85b0633,281303,2cde0a9e-4ec8-f335-9881-f24890a1636d
b9f5a71a-b7e5-42bc-948c-7685a0e78d6f,1018222,32c47227-e01d-5bef-71de-1ff997c970c9
bb8a1b6b-1206-4da3-aac8-931637b02c91,521955,8be578c4-c3be-4be0-814b-d4ef09a6b565
3f160578-2225-4c56-b456-8de35c0d096e,887662,76b48da8-99d2-4e25-86f5-6d266c377242
dda6bb65-8f3a-4c6d-982d-49ce06f20137,1219974,c7ff1006-3614-4f04-8ebb-89a41090a899
fa359d51-ed31-4547-9f9f-d36f56e5209c,378707,fc0bae4d-dc62-db8b-5f69-04672e7fc91c
b31d4e44-ed85-43e4-b0ba-4dbd0f76b7ee,1165892,776f8ca1-1f4b-623f-fc41-cf66a585c389
ec9898a3-4f7c-46a9-b497-6ee743a78ae9,237651,9729291a-3792-979b-e0fd-ac19b414c62a
d7c06e30-2920-4326-9c3b-a217a3a46993,323808,d7c06e30-2920-4326-9c3b-a217a3a46993
ae82b833-3a50-434b-b8a0-d551e291f3dd,485364,26d33a7b-ee4d-42bb-9a5a-f8fdac880e6e
79600eae-a70a-415a-ba9b-5125ab49e66b,129494,32be7b8d-4b04-1078-2bf4-c1b0cb1111ff
6d6c6c1a-cd36-4663-b48e-83282a623012,323430,4e0f0775-5ad0-4ca3-bf55-cec451550d62
4cdc4457-760f-48ad-8ce9-c89bd367582a,237990,3014896d-3bde-7241-832d-8dd096934abf
3b83c014-608e-4064-b5f7-175528a22637,455996,085529e7-192d-410f-b0f1-d8b897607768
dfb19fec-0fcf-4e28-b00c-60f24284ef6d,428388,11c30cd1-a1e0-c434-0cff-b73ee2eb189d
e2ebc972-6b0e-4dab-b39e-cd7a1edb05d8,88243,69feb2af-ee7a-4b14-b5b0-9f7336d81eff
9c923bc2-9d74-4176-8aab-3828734077a6,469876,f201e14e-a1a9-0c86-d2cf-666bb7931c62
134650a0-57eb-41ea-a732-179b127ff950,63683,5d48e82d-efc4-42bb-a8cf-4d04f2c7f72f
4fb747d8-a4a9-4c8f-b404-91e5a365a922,28364,802bb370-8d09-4c3c-8271-4420a7fe4ae9
559e639b-b5ef-41bf-9352-bfc115a0ad8d,859318,4da81082-8616-4051-afa3-77410c0304e8
fe81f66c-99a6-42cf-8f01-b33b6561e6b3,336684,1a3aaad6-8a27-cf46-65fe-6f86cf378355
842d7d09-41b7-4970-be59-eef283f476b5,1122915,31a8f26a-174d-22a5-cab6-27a71f7624a7
0094e9bd-5473-47a8-a8f4-e90557b14b30,815258,08335328-b413-4245-97d8-4b577b15dece
108cedc2-d490-4e4c-adb8-eb757a72d57e,278240,2517cd0c-9b1c-42f3-ae58-838bd80d6718
803006e6-e3f5-4f6f-80c1-7c40dad27fa6,117575,392268c3-8e74-6066-7783-9d19f5e80411
1fc648d3-a6e7-4a9e-9bf1-97d943359c44,1189197,12569687-b85f-4687-966a-7df1cb570c1b
59a4eec5-4d45-4299-8bb7-126fa656a6c7,329017,6599f877-7c83-0c47-b05b-dbedd3db7b3a
8e7cbb41-3d49-411f-a725-df5f4469cd7c,158150,5a97742c-321b-b68d-ff64-b3094e115e7b
163d07da-f2c0-4d5b-a709-f6d4ed5c1c39,823454,6211a2e4-72f1-47a6-afdf-32ea52c02b42
26b09ad6-9ad4-4379-9e07-511a4b4d8cf6,708231,6211a2e4-72f1-47a6-afdf-32ea52c02b42
4d3558c3-3199-4ff0-8744-6619314e49f3,46522,7fd32877-b9b5-4f0f-a659-a43efb4cedb0
5529a262-c500-42ae-a2e3-1ae516c51048,55058,7fd32877-b9b5-4f0f-a659-a43efb4cedb0
2fe0f84c-b0fb-4b1e-afd0-5344d307ff75,588844,2685623d-a297-48d8-a738-772c17168543
2fd68b77-2d0f-4adb-8e83-868f10d17c73,387350,94d59b73-e7be-411f-5d1e-f4aac677bf5a
b30e34c2-95c6-47a7-a84f-de14fb7f6325,843751,92913376-88c5-1625-c1e4-8564db21b567
ef7c9f92-6e66-47c0-a488-c7b43b6a7f5f,1157060,0ead5a8f-bac6-42c0-859a-0c89407aec78
89d74c3a-7aea-4451-9404-b519d944fcfe,1206226,32b4b0fd-16c4-4064-aafc-b3a1f826d57b
162792a3-5972-4634-9e4d-4109b4a5716c,1188462,bb721eae-5427-4ce9-ab92-98e4437e35c8
c82290c9-77e1-46f8-b667-83fed5e14605,424320,a1f19e39-8356-3685-deb2-931fcb7e1777
0ad811d0-484d-46a3-984c-7b2cc3d5ee62,836490,f3c04a4e-9310-9a09-ee69-c8f9fae2ad7e
1522f25d-c16b-4779-9669-2202f889a670,210080,f2e06829-ea2b-e15c-651a-3a1e528a5016
ed8c22d9-da44-43e6-b27a-79b0d21fb400,85433,69feb2af-ee7a-4b14-b5b0-9f7336d81eff
48bbec09-ae23-4b3f-ab0d-bc01c245242c,852108,5f57f59c-12a1-4b85-bbf3-7ee7e7d8fe8e
95da057b-77b4-4f2c-865b-da8deffb3168,965480,4491dd8a-7cc0-4d3b-b9f1-b4304353c290
41c6aeca-3299-45c4-967d-602413eb2f1f,1227083,4491dd8a-7cc0-4d3b-b9f1-b4304353c290
52d8bae2-f37e-49e7-8ef1-ead9746dff8b,1099900,4491dd8a-7cc0-4d3b-b9f1-b4304353c290
5385af02-bab4-4905-8784-bc09e8edf318,1215518,4491dd8a-7cc0-4d3b-b9f1-b4304353c290
1f020213-0cac-4e8b-b520-50fb2a0ac6ee,1103029,1eee7007-f02c-4d99-bbd9-ec13b0da8107
f1abd3b7-518b-40c5-9ad4-d7105e6ba6cf,103748,68c4e3b7-39f1-4289-9813-d4ab12f2986f
13d29f60-c089-4fb4-ab55-55b3239f4133,394466,5c3cfe48-867f-4677-980e-30938ca8afcf
3205919e-04d5-4f5b-8da5-c0712b9d68f7,359143,5c3cfe48-867f-4677-980e-30938ca8afcf
b1ef19ad-de74-46f6-8022-a0ee90c7a358,337734,5c3cfe48-867f-4677-980e-30938ca8afcf
1df32ba1-fb17-4d2a-9854-8f2ef4bbb9cf,111428,431bdf19-a2c8-4de4-a66b-475ad040a8c7
431bdf19-a2c8-4de4-a66b-475ad040a8c7,166952,1df32ba1-fb17-4d2a-9854-8f2ef4bbb9cf
02152633-0ce1-4d2a-80a5-e1742fd15e41,303554,32919530-8b4c-49b8-972b-21396fabf9f3
bb26daf3-07ba-4cbd-9893-579bd3ca5598,81400,3cae090b-ed2d-95f8-79a9-e32ca480258f
18a29e80-c8ab-4424-97c2-acef7205c5a9,84748,c1dd497d-492c-4f72-b837-e492cb1aefc6
b36fb667-e080-48b8-9fd9-61b914bfcec2,1195095,332ce0fa-f4ad-49d7-9035-149b804ce15e
8580a01d-d40d-477c-b280-e1e96917a0dc,955938,cadcc38a-8e00-5e46-84c6-6a1f14f5b203
872cf86a-5882-4434-b4c4-82f195a9688e,67516,208fca08-b131-9527-1033-4c433760531a
f10205b2-4d2c-43c7-9c7c-e9ecec76c15c,278597,f10205b2-4d2c-43c7-9c7c-e9ecec76c15c
fa84aff7-26b7-4086-87f2-f797ba9398e3,43404,e1f11332-ee85-c390-7ff5-c77597005c48
04d76880-f13d-4a52-b182-5194768e1620,1059636,5c3cfe48-867f-4677-980e-30938ca8afcf
2c986ada-dde1-4774-95a0-c17015e0822b,455431,b6a21c70-2149-31c5-e756-4222d164e1a0
fb596671-bc98-4549-9fa0-5c3564ca0b09,1012284,7d02cb64-2d8a-4cb4-b8ed-a6e544212bf2
70d35a60-bd56-4c59-82c2-aaed60d6d8c3,445384,3c6ca64b-4439-4390-85aa-3e4545b8a051
df896b62-9979-4d23-a580-139ae9932178,141421,da99fc95-ebb8-4da5-bd7a-4568b800d383
f328d319-15bf-46c3-9781-7ddedf9771d3,338336,94049d0a-c2f5-429a-5b5d-e51c69a28d28
b13e6926-3ff8-4b64-9d4e-103427f38910,175436,b76a4ec1-d159-643d-a96c-c9b743bcc893
5a574c3f-ee4f-4802-968e-ad0bbcda270d,612499,d14fdfc2-d7a0-b938-4df2-c91f4d4e2438
7d2cd675-4fec-4360-8e7c-3106baa53522,2796,889c3e31-babe-b020-d0b8-eb2ba6c6f2f0
d19f88d1-607a-4932-b2dc-262e1985d9c8,761690,4d598234-6341-4079-b786-4791aeb4dc19
0b8ccc2d-d258-4825-bbd2-6f8a99f57919,103430,97b028f5-4355-6576-387c-458c3ac411b5
4222b6b6-7f37-4e9a-b90d-6eac56b01403,503596,c9105281-f6ec-c7af-20f8-0f89e3c1f636
a617f9bb-46c8-4dd2-95df-6ab49e203904,1214696,5e272900-6ab6-403d-972e-f46dfe615170
0e626548-7da1-433e-8898-412177263e01,482696,ad1a9632-4a32-48b7-b4c6-336e4e1e51f9
1109288a-1bb7-4dce-befa-903d953d60bd,300139,dee14f99-1561-397c-981e-31d808e01891
c2fc720b-7048-4957-9eb9-bf4a3e79254c,1171558,30fcd4a8-964e-4293-8123-f01654647b3c
995b939d-54e9-4d40-bd8d-2a44c9c35100,254686,4ea7d009-4912-c9e6-7b77-9fea82f37788
4ae9045e-3820-4d6d-bf83-eb5f91eb220f,534634,376e91b9-603e-5868-19e7-1a139f6e412b
4d87f2eb-aedd-4d74-9e9c-96d6c5638682,290452,53eb4d9d-6f13-4dc5-9d42-e54cff98c1b0
c438b88c-6b29-41aa-9d25-ba03268a70ee,521786,7f24cb40-ce4a-4bcb-94a4-a13f2f2e8856
741966b6-5a26-43ab-a3b4-41f48cbeb630,491564,7f24cb40-ce4a-4bcb-94a4-a13f2f2e8856
cd4d794c-508d-4dbf-9af9-83ba61bca5fc,74974,3e927d2f-dcac-4bce-bb89-9cbf65492d4f
e471114f-bed8-4cd3-b88a-5ddfc93f1c65,344314,7f24cb40-ce4a-4bcb-94a4-a13f2f2e8856
573297b5-994f-4f70-82bd-8a1e685a76c6,945378,4d8edb54-6362-4273-ac6b-3557815a8f9f
468646f8-a982-4cb1-853e-f4e4dde3d68b,594105,505e5357-7b50-4bc1-9169-76a2ba1a9565
7f8f8469-0cc3-4ff6-ae8e-bfa1a4c5f141,1089901,a7f224c0-9d64-9d12-8ebc-ec95a81337ff
cd8f2d0f-d65c-481d-8204-5ac3a1655bb2,69599,33339272-fa6c-e7cb-bc7c-a9de3f42cedc
e5376d30-381c-4aef-8702-64d3d5aca61f,196670,435847ec-34f5-41c3-b666-15de1f346534
02d2864a-47d9-4878-8b28-09d3f6fe8ded,596574,e9dece90-9535-48c9-bbbb-7065a28b97b8
19278223-a63a-415a-8326-75739ed0b0dc,239851,54579d0d-0d97-4c79-9ff6-ec038168f221
4a70dd5a-398b-478a-8495-03a34d3f6fb6,512177,222fbd8f-3a12-4489-aae2-615c2385cc6d
8d1d74c1-e751-4c1e-b5e9-361938a0fb8c,187922,54579d0d-0d97-4c79-9ff6-ec038168f221
1f67ae9f-59ee-48da-b75c-d14e15041699,208614,17c39c88-314f-4bfd-81df-5bf2649ae201
e9034941-54fb-47d7-9be2-7b8d22c40407,813072,d7e4f685-193c-d16a-998d-616cf1faa9af
1ff1b111-239b-4c74-a50f-3bf343650be5,245631,3718597a-dd39-6661-3630-09cdd43bcac2
142a49a8-296f-4ad0-b5d1-ac4bdd38d7b6,242728,e9bf6555-a3d5-315d-7e19-5bae85ab33f0
85f58703-a457-4290-99fd-828c0ff7aa93,475627,cf39d3ba-8b1b-0783-b111-6a28ee43f3ac
8538b5ad-3f13-4e06-9815-435bfcf3ca03,1147199,4fb6b256-b9e8-482d-8d97-989fe4033f22
c0516289-5dd5-4cf9-b62a-4dc746f79c68,680851,ee064a6d-9739-4723-95ac-ffdb9b6880e3
ee064a6d-9739-4723-95ac-ffdb9b6880e3,948684,c0516289-5dd5-4cf9-b62a-4dc746f79c68
44864af8-da5c-4134-902b-043f3f5a6986,705905,1a4ab5d0-bfa7-418e-b155-ca6ad33c5942
93ff81ac-ca9e-401c-9dfc-24aee0d68375,1203953,8f08629f-19b5-48fb-83a4-89504b81b85f
7f20588e-5688-4098-bf61-d736b6c58c2e,1211040,8f08629f-19b5-48fb-83a4-89504b81b85f
7dcf61d3-e9b6-406b-a4fb-e8a51c3461e1,1212338,8f08629f-19b5-48fb-83a4-89504b81b85f
7330b0bd-523f-4084-8902-5a232403d151,1196484,8f08629f-19b5-48fb-83a4-89504b81b85f
6114bb97-faf5-45d9-81c8-b64d29251bfa,1212340,8f08629f-19b5-48fb-83a4-89504b81b85f
4078c644-90a3-41dd-ad5e-1a823fa3ea00,1159656,8f08629f-19b5-48fb-83a4-89504b81b85f
3aa44107-e169-4e7d-a593-4a1eaa0c5796,1221502,8f08629f-19b5-48fb-83a4-89504b81b85f
202e9557-5e03-45ae-9e98-c295a6f0d1dc,1212337,8f08629f-19b5-48fb-83a4-89504b81b85f
39f075cb-8cf7-496a-801a-db5d110aaa39,1197913,8f08629f-19b5-48fb-83a4-89504b81b85f
0fdebd90-aef5-4034-b1d9-488336d42743,98965,95b124ce-5927-50eb-d1ea-15aad4f20ce9
fe4ef37c-ab0e-4b9c-99a7-00ef1ed4e7a4,813397,9871e518-7679-90c3-b5ed-9d9b169b7f8a
0e3f85ef-7a14-427d-9165-8303d395e373,156448,df116514-029f-49e5-9f5c-5a4c895cfbea
da9168ee-56cc-4f0e-a32c-a1b519094a7b,288151,a40fd219-68df-e333-20bf-9092332216f8
5b760dcb-5cf3-4bd5-8452-19b2ed7a223e,97233,7a4abdf7-aee5-477f-8e35-6c95c1da046c
e4bb8bcd-d273-44d6-b1f2-514ee97cd488,277173,e01999df-1b88-49a3-8563-ae3eebbcfbce
6f9d142c-ffb8-4ce0-b1f0-301beb318dfd,671878,f37e088a-38f5-467b-802b-3ecc64717a93
b9b8602d-372b-408d-a118-e0a41fe513dc,1145485,dd66cb2d-4fa2-4ff0-b309-5696fbd793a4
70faa4d0-3980-4988-953c-5cfa946d2692,513475,ce7542bb-55d1-419c-8b01-1c08f0783c0c
1d808b08-6fde-4342-9de6-f2968c440d46,1218908,ce7542bb-55d1-419c-8b01-1c08f0783c0c
db06b8b6-9856-4fa4-8162-c0cad2aa962c,1053685,78942758-6739-414c-8bdd-79c8b9075a9d
d0917cba-37fa-49a9-9bac-c70484d26381,1050569,30e52f7d-f8fc-44bc-9887-79f1f003d2e3
25b7c5a6-f2d7-4bbe-8218-d3f655c14565,728113,fe318dae-d205-4dfe-9f03-1ced45e325fd
80e42272-f121-4701-b187-1594ff8a1fba,61065,807f0df4-7abc-9dd3-058b-31aeec8f6175
9898ee3f-5385-495e-bdc3-be0ad3f85d05,249121,bbdd5601-9fb3-e08a-a4f0-8acfedacb6d8
fd807675-07bd-454e-808e-02473a32630c,1218627,af5d784d-0548-4a14-a593-53887e1c8e84
ca762fb8-139c-43c3-8ad4-ad3abb01d4e9,1226016,af5d784d-0548-4a14-a593-53887e1c8e84
61354e7f-7b7e-4607-b704-c1ce2e91d4a9,1209127,af5d784d-0548-4a14-a593-53887e1c8e84
bdd66c7d-367f-4445-9844-ebcb0ee5b69f,544099,474a8c24-9bab-69f1-6b89-3428325ef87a
fe7f8d4f-f11e-4dda-b88b-8bd8743478ad,278382,a5c65633-7b2d-c597-31e4-f5af5e5c1c45
f0bf82bd-77cd-463d-ace5-3282a4c6036f,750289,c1c338b9-b049-4d9f-88c2-1a45352326d4
c05aef14-c751-4215-afbd-f2a7fe463fa0,1038371,ab49c193-63c6-680b-7930-8f40e9f55a19
549a3b78-ea80-40e3-8410-afe81d083009,235310,51fb2bc4-1005-4658-9779-6ae30a2bb8c4
44f31760-6de3-4d51-ab1e-f01bae4243af,192870,51fb2bc4-1005-4658-9779-6ae30a2bb8c4
8469ad7f-473e-4abd-b642-157a06eb8e5a,82349,8e94e627-e3e1-4343-99a5-0e398742b327
adf740db-4a37-473c-87b4-ff52feac6d3e,432002,bf11cb84-195c-4686-b8d6-9f658e6e38c8
b5442869-0a61-438e-b18d-17c283316c63,152735,fc04b5d6-44dc-4119-b22d-1a59bf549e3d
c45b80a9-785b-472e-abb0-9bface5cfac4,575034,da2a13f9-8c27-7b6e-d693-512ac48f217a
aec94d92-c328-41da-9d96-4004df977c16,141099,da2a13f9-8c27-7b6e-d693-512ac48f217a
ab984d17-c94b-4b3c-8eea-3e8f39de5fdd,321278,136a6320-fbe9-8e3a-5ff8-151eb91b59e0
bf670176-1934-4683-a770-9897b4442dd4,76089,f8452987-cc30-458a-b006-fc23ce229a0c
b4d8ec5f-d0c4-4bf1-9d51-0fc5fb859cfa,387937,6f51ace4-8d20-5280-153c-ee172dd616c9
